time [s],ECG lead I (mV),ECG lead II (mV),ECG lead V (mV),ART (mmHg),PAP (mmHg),CVP (mmHg),Resp. Imp. (mV),CO2 (mV)
0.11944444444444445,-1.5115681233933163,-1.0951986754966887,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.736
0.12222222222222222,-1.5115681233933163,-1.0951986754966887,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.737
0.125,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.072,0.739
0.12777777777777777,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.072,0.74
0.13055555555555556,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.741
0.13333333333333333,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.069,0.743
0.1361111111111111,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.069,0.744
0.1388888888888889,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.07,0.744
0.14166666666666666,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.745
0.14444444444444443,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.745
0.14722222222222223,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.071,0.744
0.15,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.071,0.744
0.1527777777777778,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.82752902155887,147.7799227799228,-26.444223107569723,-0.071,0.743
0.15555555555555556,-1.5124250214224508,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.07,0.742
0.15833333333333333,-1.5124250214224508,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.069,0.74
0.16111111111111112,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.068,0.74
0.1638888888888889,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.069,0.739
0.16666666666666666,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.069,0.737
0.16944444444444445,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.069,0.736
0.17222222222222222,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.069,0.735
0.175,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.069,0.735
0.17777777777777778,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.068,0.736
0.18055555555555555,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.068,0.736
0.18333333333333332,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.067,0.736
0.18611111111111112,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.067,0.738
0.18888888888888888,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.067,0.739
0.19166666666666668,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.067,0.74
0.19444444444444445,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.067,0.742
0.19722222222222222,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.066,0.743
0.2,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.065,0.745
0.20277777777777778,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.064,0.746
0.20555555555555555,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.064,0.747
0.20833333333333334,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.065,0.747
0.2111111111111111,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.065,0.747
0.21388888888888888,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.065,0.747
0.21666666666666667,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.065,0.747
0.21944444444444444,-1.5124250214224508,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.064,0.746
0.2222222222222222,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.062,0.745
0.225,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.062,0.744
0.22777777777777777,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.062,0.743
0.23055555555555557,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.062,0.742
0.23333333333333334,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.062,0.741
0.2361111111111111,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.062,0.741
0.2388888888888889,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.061,0.74
0.24166666666666667,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.061,0.739
0.24444444444444444,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.06,0.74
0.24722222222222223,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.06,0.741
0.25,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.06,0.742
0.25277777777777777,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.743
0.25555555555555554,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.744
0.25833333333333336,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.06,0.745
0.2611111111111111,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.746
0.2638888888888889,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.748
0.26666666666666666,-1.509854327335047,-1.0927152317880795,-0.7404103479036575,68.24212271973465,147.7799227799228,-26.444223107569723,-0.056,0.75
0.26944444444444443,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.1592039800995,147.7799227799228,-26.444223107569723,-0.058,0.751
0.2722222222222222,-1.509854327335047,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.751
0.275,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.752
0.2777777777777778,-1.5107112253641817,-1.0943708609271523,-0.7404103479036575,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.752
0.28055555555555556,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.752
0.2833333333333333,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.06,0.751
0.2861111111111111,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.75
0.28888888888888886,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.749
0.2916666666666667,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.748
0.29444444444444445,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.747
0.2972222222222222,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.746
0.3,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.745
0.30277777777777776,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.745
0.3055555555555556,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.744
0.30833333333333335,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.744
0.3111111111111111,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.743
0.3138888888888889,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.744
0.31666666666666665,-1.5107112253641817,-1.093543046357616,-0.7404103479036575,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.745
0.3194444444444444,-1.5107112253641817,-1.0943708609271523,-0.7404103479036575,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.746
0.32222222222222224,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.747
0.325,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.748
0.3277777777777778,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.75
0.33055555555555555,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.06,0.751
0.3333333333333333,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.06,0.752
0.33611111111111114,-1.509854327335047,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.753
0.3388888888888889,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.754
0.3416666666666667,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.754
0.34444444444444444,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.06,0.754
0.3472222222222222,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.754
0.35,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.753
0.3527777777777778,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.753
0.35555555555555557,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.752
0.35833333333333334,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.751
0.3611111111111111,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.749
0.3638888888888889,-1.5115681233933163,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.059,0.748
0.36666666666666664,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.747
0.36944444444444446,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.746
0.37222222222222223,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.059,0.745
0.375,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.744
0.37777777777777777,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.744
0.38055555555555554,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.744
0.38333333333333336,-1.5107112253641817,-1.093543046357616,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.745
0.3861111111111111,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.747
0.3888888888888889,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.058,0.748
0.39166666666666666,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.748
0.39444444444444443,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.75
0.3972222222222222,-1.509854327335047,-1.0943708609271523,-0.7421944692239072,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.751
0.4,-1.509854327335047,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.752
0.4027777777777778,-1.509854327335047,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.752
0.40555555555555556,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.753
0.4083333333333333,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.753
0.4111111111111111,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.753
0.41388888888888886,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.752
0.4166666666666667,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.751
0.41944444444444445,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.75
0.4222222222222222,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,68.07628524046434,147.7799227799228,-26.444223107569723,-0.057,0.749
0.425,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.056,0.748
0.42777777777777776,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.747
0.4305555555555556,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.745
0.43333333333333335,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.744
0.4361111111111111,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.058,0.743
0.4388888888888889,-1.5115681233933163,-1.0951986754966887,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.743
0.44166666666666665,-1.5115681233933163,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.056,0.742
0.4444444444444444,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,68.07628524046434,147.7799227799228,-26.444223107569723,-0.056,0.742
0.44722222222222224,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.742
0.45,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.743
0.4527777777777778,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.057,0.744
0.45555555555555555,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.057,0.745
0.4583333333333333,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.057,0.746
0.46111111111111114,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.056,0.747
0.4638888888888889,-1.509854327335047,-1.093543046357616,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.055,0.749
0.4666666666666667,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.056,0.75
0.46944444444444444,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.751
0.4722222222222222,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.751
0.475,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.056,0.751
0.4777777777777778,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.99336650082918,147.7799227799228,-26.444223107569723,-0.056,0.751
0.48055555555555557,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.056,0.751
0.48333333333333334,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.055,0.75
0.4861111111111111,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.055,0.748
0.4888888888888889,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.747
0.49166666666666664,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.82752902155887,147.7799227799228,-26.444223107569723,-0.057,0.746
0.49444444444444446,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.744
0.49722222222222223,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.743
0.5,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.741
0.5027777777777778,-1.5115681233933163,-1.0951986754966887,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.74
0.5055555555555555,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.055,0.74
0.5083333333333333,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.739
0.5111111111111111,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.739
0.5138888888888888,-1.5115681233933163,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.056,0.74
0.5166666666666667,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.91044776119402,147.7799227799228,-26.444223107569723,-0.055,0.74
0.5194444444444445,-1.5107112253641817,-1.0943708609271523,-0.7413024085637824,67.99336650082918,147.7799227799228,-26.444223107569723,-0.054,0.741
0.5222222222222223,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.054,0.742
0.525,-1.5107112253641817,-1.0943708609271523,-0.7421944692239072,67.91044776119402,147.7799227799228,-26.444223107569723,-0.055,0.743
